,Time,Country,"CPI Price, % y-o-y, median weighted, seas. adj.,","CPI Price, % y-o-y, not seas. adj.,,","CPI Price, seas. adj.,,,","CPI Price,not seas.adj,,,","Core CPI,not seas.adj,,,","Core CPI,seas.adj,,,","Exchange rate, new LCU per USD extended backward, period average,,","Exchange rate, old LCU per USD extended forward, period average,,","Exports Merchandise, Customs, Price, US$, not seas. adj.","Exports Merchandise, Customs, Price, US$, seas. adj.","Exports Merchandise, Customs, constant US$, millions, not seas. adj.","Exports Merchandise, Customs, constant US$, millions, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","GDP,constant 2010 LCU,millions,seas. adj.,","GDP,constant 2010 US$,millions,seas. adj.,","GDP,current LCU,millions,seas. adj.,","GDP,current US$,millions,seas. adj.,","Imports Merchandise, Customs, Price, US$, not seas. adj.","Imports Merchandise, Customs, Price, US$, seas. adj.","Imports Merchandise, Customs, constant US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Imports Merchandise, Customs, current US$, millions, seas. adj.","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Retail Sales Volume,Index,,,","Stock Markets, LCU,,,","Stock Markets, US$,,,","Total Reserves,,,,","Unemployment rate,Percent,,,"
0,2003M02 [2003M02],Canada,91.4874552,..,88.86010363,4.573170732,91.16859946,89.31364031,..,..,55.95802761,38.60242785,35747.81214,7.4,19626047369,20830240590,0.749644759,0.747450677,29.20357354,25864,34501.67521,39.07090387,..,0.639798971,..,23137,0.639022231,23.61082646,36162.92157,36.94836474,1.51195,1.51195,52.05758847
0,2003M02 [2003M02],China,..,..,83.07508624,0.137037777,..,83.78031716,..,..,..,..,313849.2873,4.101323734,87574836799,86922926829,0.554962218,0.589247375,30528.27075,23751.13259,42797.74701,51808.74403,..,..,..,31700.39951,..,24450,..,..,8.2775,8.2775,..
0,2003M02 [2003M02],France,89.76445396,..,89.62364448,2.554744526,89.32978723,89.91345229,..,..,67.57385002,51.02722477,33012.74238,8.011111111,33150600489,33129659588,0.68887106,0.672229293,46.0482,29167,42340.28934,68.50073403,..,0.726405681,..,31115.25978,0.727092812,30874.42516,42834.54907,42462.83919,6.0863,0.927790553,69.15127619
0,2003M02 [2003M02],Germany,91.88722048,..,90.29126214,1.086956522,91.31649651,90.57421452,..,..,44.53564858,33.62884726,57029.7519,8.462687759,72728523871,77750680743,0.71860331,0.721146193,48068.03005,46680.79434,64960.44995,66655.04236,..,0.724574317,..,59251.05949,0.723661758,58214,81773.61254,80443.65948,1.81415,0.927790553,80.88766227
0,2003M02 [2003M02],India,..,..,63.45796443,4.976433702,..,63.06196841,..,..,18.99633375,18.27212571,73547,..,23174392077,22506551806,0.589611807,0.589611807,5095.375309,4631,7854.320332,8641.902844,..,..,..,207.3919332,..,204.59,..,..,47.7455,47.7455,..
0,2003M02 [2003M02],Italy,87.17105263,..,87.11315016,2.701586966,86.73139159,87.20173536,..,..,98.37759218,74.28170685,36031.52825,9.605461777,45065323739,51530779174,0.602245114,0.603444694,52.32624405,56.36854118,93.59734074,86.71257624,..,0.609615167,..,24021,0.609968091,23291,39403.54719,38183.96461,1796.525,0.927790553,89.45111185
0,2003M02 [2003M02],Japan,102.5176234,..,100.4832683,-0.218171997,103.2705649,100.2070393,..,..,80.0860578,61.12537824,477896.4609,5.180285206,1.35268E+11,1.45522E+11,0.626868303,0.6087275,31592.54914,28450.97703,45385.89188,51899.3296,..,0.859445805,..,37965,0.877520004,36239,44173.815,41297.06429,119.4185,119.4185,70.67663117
0,2003M02 [2003M02],United Kingdom,89.33287796,..,85.25146645,1.554561724,89.12649921,85.38165505,..,..,63.42771221,63.10105673,46709.18902,5.2,41829630918,42053649564,0.8551368,0.834839524,71.33992692,41226,48209.83028,85.45346128,..,0.830178403,..,15990.81105,0.888280726,15850.91358,19261.89718,17844.48667,0.622134083,0.622134083,91.54806996
0,2003M02 [2003M02],United States,87.46580882,..,84.41845067,3.146067416,87.24896094,84.49976233,..,..,75.59932983,75.59932983,80085.57542,5.9,2.47851E+11,2.47948E+11,0.782366958,0.772478499,102192.7155,93153.9,119066.7615,132291.987,..,0.821442788,..,58846,0.824357912,55917.3,71637.36889,67831.33779,1,1,91.23395999
0,2003M03 [2003M03],Brazil,68.72388596,..,70.305475,16.54689592,68.49091289,70.53732954,..,..,15.91984543,8.237625548,42335,15.43738275,33940700962,36349087167,0.659863946,0.65497076,3661.905729,3702,5610.247423,5590.945354,..,0.537091988,..,5237.841991,0.540255831,5232,9752.225144,9684.300836,3.450904762,3.450904762,22.78548812
0,2003M03 [2003M03],Canada,91.66666667,..,88.94645941,4.251012146,91.16859946,89.57428323,..,..,54.69584861,38.66510104,35781.14359,7.4,19553410615,20573755658,0.756282589,0.754783515,32.23243232,25418,33609.1302,42.70420811,..,0.649031335,..,24011.2,0.648969981,23.82093486,36995.44029,36.70575765,1.475285714,1.475285714,51.55301779
0,2003M03 [2003M03],China,..,..,83.14082788,0.871481004,..,83.27891791,..,..,..,..,321798.6506,4.125397852,87943777619,91181983221,0.558325564,0.579853876,31169.03638,32492.07509,58195.57119,53753.17578,..,..,..,31983.51524,..,32083,..,..,8.277095238,8.277095238,..
0,2003M03 [2003M03],France,90.01070664,..,89.7299596,2.55164034,89.30851064,90.27673897,..,..,64.74768492,48.96320939,32148.71942,8.077777778,32888980184,35788269435,0.69513262,0.683332562,48.0571,32110,46192.62439,70.32754282,..,0.729151626,..,31288.85283,0.731333877,34216.64258,42911.31186,46786.62329,6.077047619,0.926186721,68.87686636
0,2003M03 [2003M03],Germany,91.89802312,..,90.61488673,1.204819277,91.40247179,90.57421452,..,..,42.48606533,32.12557124,58092.97762,8.549336332,72728523871,83129658656,0.716644798,0.716813548,48859.17938,49751.30711,69422.5469,68161.62931,..,0.724205249,..,57709.15686,0.724914887,60438,79686.18974,83372.54631,1.811761905,0.926186721,80.45649136
0,2003M03 [2003M03],India,..,..,63.7735959,4.840736434,..,63.42648846,..,..,18.26362581,17.60603756,76100,..,22919024000,24088163552,0.578347953,0.578347953,5494.915149,5891,10185.90965,9501.038814,..,..,..,208.1589972,..,245.41,..,..,47.63357143,47.63357143,..
0,2003M03 [2003M03],Italy,88.48684211,..,87.34134897,2.804073675,87.16289105,87.52711497,..,..,95.28092961,72.06524373,36352.709,9.73900061,45138899777,54949687784,0.607572709,0.606199663,49.71246906,52.75987972,86.83714554,82.00675802,..,0.610670808,..,23736,0.611940421,25317,38868.73206,41371.67462,1793.804286,0.926186721,89.30566289
0,2003M03 [2003M03],Japan,102.9204431,..,100.5125865,-0.126391747,103.1714569,100.5175983,..,..,76.62762395,58.84424414,489125.5345,5.457934631,1.36053E+11,1.64196E+11,0.633864582,0.61298251,30882.96812,32383.76112,51089.39991,50381.48337,..,0.856798678,..,37573,0.878229615,40493,43852.77539,46107.53191,118.7538095,118.7538095,70.67663117
0,2003M03 [2003M03],United Kingdom,89.59471767,..,85.37875794,1.530825254,89.27359131,85.68451974,..,..,63.14603833,61.85592244,45965.8715,5.1,41749803378,45721119003,0.85349701,0.836690458,75.23825575,40558,47519.79153,89.92364498,..,0.820876718,..,15947.65471,0.888905215,15862.54321,19427.58806,17845.03335,0.631567007,0.631567007,92.14099788
0,2003M03 [2003M03],United States,87.69299274,..,84.55638932,3.025210084,87.24896094,85.007407,..,..,76.18714088,76.18714088,81581.74548,5.9,2.47278E+11,2.49896E+11,0.787132645,0.774824081,103345.6796,105842.3,134465.6465,133379.5401,..,0.820787397,..,59077,0.826014913,63524.2,71976.00765,76904.42267,1,1,92.86880821
0,2003M04 [2003M04],Brazil,69.4523584,..,70.97525333,16.74222614,69.21512031,71.22149055,..,..,17.624279,10.09358242,41500,15.69371588,33813104342,35926423363,0.651360544,0.640768588,4120.021116,3994,6131.780679,6429.811312,..,0.525222552,..,5977.174179,0.531226486,5706,11380.26948,10741.1813,3.105181818,3.105181818,26.89233756
0,2003M04 [2003M04],Canada,91.66666667,..,88.34196891,2.814070352,91.16859946,88.96611642,..,..,55.63768935,39.83557072,36141.10978,7.6,19482791549,19895902622,0.756167352,0.753889739,33.56006496,25946,34312.51023,44.51587972,..,0.639391416,..,22660.4,0.644569114,24.18364416,35440.57588,37.51908621,1.4565,1.4565,55.8322594
0,2003M04 [2003M04],China,..,..,83.08797671,1.002320079,..,83.11567164,..,..,..,..,332000.473,4.185271671,88196493421,87054158258,0.548768191,0.567648233,31653.6069,34565.66389,62987.7323,55762.68623,..,..,..,34331.21599,..,35589,..,..,8.277,8.277,..
0,2003M04 [2003M04],France,90.14989293,..,89.51732936,2.060606061,89.38297872,90.14852014,..,..,69.02216552,52.6029019,32527.53815,8.096296296,32894994444,33999470671,0.695038951,0.688933718,50.76,30556,43963.00374,73.67907631,..,0.733659039,..,33258.15766,0.735855545,33132.25155,45331.8993,45025.48328,6.032090909,0.919557186,73.68331411
0,2003M04 [2003M04],Germany,91.9520363,..,90.29126214,0.722021661,91.42396561,90.35752979,..,..,47.59396755,36.27869583,56581.22019,8.679260116,72464056511,80097871105,0.710520534,0.70832881,49066.67417,48685.38975,68520.73576,69271.04119,..,0.727790911,..,58699.06018,0.729320768,58524,80653.7417,80244.52694,1.800636364,0.919557186,85.62259274
0,2003M04 [2003M04],India,..,..,64.65816223,6.030853245,..,64.39854192,..,..,17.59323128,17.04747322,78325,..,23080537507,21496920198,0.559580901,0.559580901,5948.331034,5764,10300.566,10629.95508,..,..,..,215.4002589,..,204.38,..,..,47.38359091,47.38359091,..
0,2003M04 [2003M04],Italy,89.25438596,..,87.43466668,2.668012961,87.37864078,87.63557484,..,..,100.744425,76.77387538,36686.95157,9.560756414,45764296107,50500987424,0.60159554,0.599374832,51.91937595,52.41153104,87.12087697,86.6225494,..,0.613223586,..,23609,0.609893417,23237,38499.8238,38100.09971,1780.534545,0.919557186,94.22543259
0,2003M04 [2003M04],Japan,103.3232628,..,100.5824491,-0.072535061,103.3696729,100.8281573,..,..,74.18559942,56.39190763,492348.4436,5.504114595,1.34156E+11,1.43865E+11,0.622184799,0.598293941,31490.033,31551.78073,50711.26901,52633.04683,..,0.853293863,..,37684,0.87625872,38440,44162.98025,43868.32238,119.8181818,119.8181818,70.04149209
0,2003M04 [2003M04],United Kingdom,89.89071038,..,85.41149544,1.45353408,89.2283322,85.96575124,..,..,67.01615941,65.334261,45861.45312,5,41550234528,41034908053,0.875040768,0.816128847,73.61209777,42093,48104.04444,90.19666202,..,0.808459725,..,15370.97681,0.91097356,15662.87654,19012.66859,17193.55778,0.634814133,0.634814133,93.54658844
0,2003M04 [2003M04],United States,87.73842952,..,84.23453248,2.175125488,87.24896094,84.82280894,..,..,79.57118698,79.57118698,82029.98195,6,2.4551E+11,2.42855E+11,0.762509929,0.752150117,104048.753,103869.2,136220.1279,138335.0884,..,0.818595721,..,58573,0.825186413,59162.2,71553.02492,71695.55763,1,1,93.41673084
0,2003M05 [2003M05],Brazil,70.13993756,..,71.66457939,17.17403157,69.92528562,71.65599858,..,..,19.08984172,11.46359223,43373,16.61362595,33090056827,37429228000,0.642857143,0.634085213,3798.214259,3860,6004.444444,5990.069128,..,0.523738872,..,6194.349801,0.532731377,6370,11827.17214,11957.24576,2.960409091,2.960409091,26.80269643
0,2003M05 [2003M05],Canada,91.84587814,..,88.16925734,2.716297787,91.3470116,89.05299739,..,..,57.73633784,43.55697957,37289.60839,7.8,19494897675,19785980508,0.762599972,0.763400182,34.06944349,25592,33558.87875,44.62855038,..,0.63674917,..,23147.4,0.641375731,24.22072892,36352.46199,37.7637128,1.381863636,1.381863636,56.60230562
0,2003M05 [2003M05],China,..,..,82.91019356,0.532835566,..,82.53264925,..,..,..,..,345937.335,4.198210355,89178195043,86314490201,0.538327549,0.562245471,33460.82864,31579.07454,58661.44987,59512.92116,..,..,..,35363.35542,..,33786,..,..,8.277,8.277,..
0,2003M05 [2003M05],France,90.34261242,..,89.30469913,1.818181818,89.58510638,90.04167112,..,..,71.29353217,57.91524147,33412.99205,8.107407407,32104119269,30827580078,0.732121053,0.718331948,55.2623,29930,40881.21751,76.93142446,..,0.770626016,..,34835.27096,0.772943813,33838.02699,45203.86052,43778.12,5.666409091,0.86382105,73.00554381
0,2003M05 [2003M05],Germany,91.87641785,..,90.18338727,0.722891566,91.47770016,90.14084507,..,..,49.85209617,40.49081853,58289.47437,8.670623876,72023277579,78533077531,0.746062929,0.744628125,50745.34035,51036.03345,68407.14293,68148.5679,..,0.772138488,..,63249.32723,0.773758622,62964,81914.48584,81374.21445,1.690136364,0.86382105,85.71387482
0,2003M05 [2003M05],India,..,..,64.55103369,5.413903737,..,64.5200486,..,..,17.57474569,17.13969053,82308,..,23406918133,22233561285,0.564860158,0.564860158,5753.220903,6175,10931.90928,10185.1952,..,..,..,222.2256751,..,221.11,..,..,47.0965,47.0965,..
0,2003M05 [2003M05],Italy,89.47368421,..,87.5989484,2.656717193,87.59439051,87.85249458,..,..,104.0763711,84.55394159,36482.93391,9.520915913,44255987312,52725337604,0.633061659,0.627047332,56.21690741,56.26848293,88.88310028,89.65337153,..,0.64688287,..,24275,0.642369917,25154,37526.11347,39158.12265,1672.605,0.86382105,93.45561696
0,2003M05 [2003M05],Japan,103.4239678,..,100.4737851,-0.183160574,103.2705649,101.0351967,..,..,76.27698114,59.19927435,535418.7698,5.444787298,1.36419E+11,1.42365E+11,0.616429472,0.59770475,30844.21558,30764.63661,49907.79647,51604.43442,..,0.874151488,..,38378,0.887434748,36648,43903.14553,41296.55738,117.4095455,117.4095455,70.57441648
0,2003M05 [2003M05],United Kingdom,89.94763206,..,85.27344357,1.282539873,89.18307309,85.99535456,..,..,69.76998448,70.08294029,48056.12797,4.9,41430493218,40871909411,0.86449538,0.839804671,77.08859772,43990,50885.17653,91.79348531,..,0.831893273,..,15264.48544,0.902396018,15558.69136,18349.09109,17241.5337,0.616148191,0.616148191,92.82792066
0,2003M05 [2003M05],United States,87.78386631,..,84.09659384,1.894150418,87.43025749,84.68436039,..,..,82.35336658,82.35336658,84242.53863,6.1,2.45579E+11,2.44484E+11,0.75694996,0.741985927,102110.4284,102068.4,134841.6743,137617.7428,..,0.819695559,..,58314,0.826014913,59983.5,71141.04663,72617.93831,1,1,94.47919105
0,2003M06 [2003M06],Brazil,70.4695945,..,71.75737852,16.48709439,70.40166916,71.54844057,..,..,19.67222856,12.15324994,47956,17.11768095,33260185654,35832498073,0.641156463,0.62823726,3530.380789,3517,5485.400531,5619.5024,..,0.525222552,..,5757.297181,0.535741159,5870,10961.63362,10956.78371,2.879285714,2.879285714,26.98197868
0,2003M06 [2003M06],Canada,91.66666667,..,88.34196891,2.710843373,91.25780553,89.05299739,..,..,60.30434176,46.53118432,36606.82202,7.6,19404101732,20134067202,0.764884359,0.767338533,32.57802524,25844,33788.11411,42.45587029,..,0.657420644,..,23144.1,0.660538214,24.1060893,35204.40102,36.49461726,1.351714286,1.351714286,56.9736477
0,2003M06 [2003M06],China,..,..,82.79297737,0.215299269,..,81.54151119,..,..,..,..,352309.8584,4.217858275,90826076790,88974909180,0.514618785,0.563320024,31836.2322,32328.97439,62821.20933,56515.55084,..,..,..,34065.40336,..,34463,..,..,8.277095238,8.277095238,..
0,2003M06 [2003M06],France,90.4496788,..,89.51732936,1.937046005,89.75531915,90.21262955,..,..,74.94701206,61.27776266,34234.00032,8.096296296,32025933890,34303750873,0.735597857,0.720174925,53.4124,32181,43748.08829,74.16587016,..,0.774344515,..,35507.71276,0.779093039,37711.64967,45855.18728,48404.55218,5.621904762,0.857003082,72.52142216
0,2003M06 [2003M06],Germany,92.03845738,..,90.399137,0.963855422,91.60666308,90.46587216,..,..,54.22850585,44.3320847,56837.83107,8.864664885,71582498646,78044079539,0.751132942,0.753137223,51152.2348,51278.69539,68268.46824,67918.87754,..,0.777403876,..,61961.8659,0.778153801,63362,79703.57208,81426.06243,1.675238095,0.857003082,85.53131065
0,2003M06 [2003M06],India,..,..,64.46923024,4.589418626,..,64.64155529,..,..,19.62227428,19.29379333,83221,..,23496730313,21904239387,0.57180007,0.57180007,5959.570841,5727,10015.73854,10422.4671,..,..,..,212.6172738,..,205.43,..,..,46.70528571,46.70528571,..
0,2003M06 [2003M06],Italy,89.58333333,..,87.73130006,2.669152771,87.81014024,87.96095445,..,..,109.0538238,89.15822875,37067.90391,9.174431708,44807807603,51777929194,0.632541308,0.630187807,52.04446298,52.50576216,83.00764153,82.58563937,..,0.648059471,..,24961,0.645500288,24966,38516.52683,38676.97729,1659.491429,0.857003082,92.7627829
0,2003M06 [2003M06],Japan,103.4239678,..,100.2919975,-0.402294089,103.3696729,100.7246377,..,..,83.43673702,64.22748643,538310.3728,5.356484211,1.35562E+11,1.50385E+11,0.616066536,0.597365013,31451.87039,30347.42987,49259.98751,52651.00853,..,0.873253698,..,37836,0.885674155,37425,43327.61498,42255.94682,118.3190476,118.3190476,70.57441648
0,2003M06 [2003M06],United Kingdom,89.89071038,..,85.18716715,1.128737743,89.16044354,85.85872387,..,..,72.59307057,74.61313192,48797.2657,5.1,41709889608,41401654997,0.85280848,0.860426335,80.76469899,42116,49385.06241,93.86590779,..,0.853423977,..,15256.3776,0.887830727,15438.4321,17876.66859,17388.93647,0.60213188,0.60213188,94.02570028
0,2003M06 [2003M06],United States,87.69299274,..,84.18855293,1.948775056,87.47558162,84.77665942,..,..,86.88633794,86.88633794,83440.7663,6.3,2.4599E+11,2.5214E+11,0.764098491,0.750586396,102369.5865,103957.7,136052.7488,136386.147,..,0.819618319,..,60582,0.824357912,61570.2,73914.89257,74688.67477,1,1,95.45551272
0,2003M07 [2003M07],Brazil,70.99811626,..,71.76244902,15.47397981,70.83494314,71.69152232,..,..,19.75798523,12.19680597,47645,17.10422528,32919928001,38180630319,0.643707483,0.632414369,3896.005836,4037,6271.482166,6160.527061,..,0.526706231,..,5693.613905,0.540255831,6097,10809.84724,11285.39415,2.879913043,2.879913043,27.60133032
0,2003M07 [2003M07],Canada,91.7562724,..,88.51468048,2.193419741,91.25780553,89.13987837,..,..,61.21659841,46.21906692,35669.52133,7.6,19615958931,18411954084,0.756275256,0.758678673,33.30256531,26166,34598.51394,43.89548102,..,0.656494437,..,23536.1,0.660353552,23.21343961,35851.17964,35.15304725,1.38026087,1.38026087,57.63757213
0,2003M07 [2003M07],China,..,..,82.80902336,0.331782228,..,81.13339552,..,..,..,..,362280.0323,4.204223841,92623171221,84942525257,0.512450405,0.549982227,34835.95072,36496.18128,71218.953,63340.4811,..,..,..,36580.73747,..,38088,..,..,8.277304348,8.277304348,..
0,2003M07 [2003M07],France,90.28907923,..,89.7299596,1.93236715,89.85106383,90.11646543,..,..,75.80878692,60.4003968,33389.64922,7.959259259,32600295709,33566101898,0.719973453,0.712627676,51.8118,30799,42777.96616,72.70528739,..,0.762522506,..,36198.97564,0.765595466,36417.61653,47472.66519,47567.70141,5.768565217,0.879327179,72.14566298
0,2003M07 [2003M07],Germany,92.38414173,..,90.399137,0.721153846,91.67114455,90.57421452,..,..,56.9023483,45.33427327,55706.40027,8.843148733,72992991230,83325257853,0.732906793,0.734016799,50202.41564,50189.50973,68480.07166,68394.0963,..,0.757667378,..,64184.43652,0.758398264,65891,84713.21105,86881.79168,1.719565217,0.879327179,84.65824841
0,2003M07 [2003M07],India,..,..,64.69538762,4.532113674,..,65.2490887,..,..,21.23621075,21.10019668,85551,..,23791886556,22619214560,0.574269752,0.574269752,5803.774801,5784,10071.92175,10106.37013,..,..,..,220.3326549,..,214.35,..,..,46.2146087,46.2146087,..
0,2003M07 [2003M07],Italy,89.47368421,..,87.79245845,2.500797807,87.9180151,88.06941432,..,..,107.4794937,85.62967241,37515.66541,8.908829257,45433203932,58574554745,0.614677318,0.611487077,52.66537664,55.11077238,89.65805435,86.12672067,..,0.635475684,..,24593,0.636831691,28890,38700.14325,45365.20464,1702.736522,0.879327179,92.60049379
0,2003M07 [2003M07],Japan,103.4239678,..,100.3375191,-0.220038689,103.468781,100.5175983,..,..,90.7582512,69.66561685,549306.3809,5.269710486,1.36469E+11,1.54877E+11,0.616952528,0.594837121,32440.24987,32481.40974,52648.15084,54536.35749,..,0.861676117,..,38344,0.8798198,39117,44499.31851,44460.24061,118.6526087,118.6526087,70.00768296
0,2003M07 [2003M07],United Kingdom,89.73132969,..,85.48240432,1.275859313,89.3754243,85.78813135,..,..,72.36522957,72.7239628,48981.21859,5.1,41989285998,43072391075,0.843757927,0.849693208,78.12834385,42378,50225.3059,91.94888588,..,0.842926083,..,15422.92734,0.863053201,15075.58025,18296.89181,17467.72995,0.615820042,0.615820042,93.76189352
0,2003M07 [2003M07],United States,87.78386631,..,84.46443022,2.055555556,87.65687816,84.86895845,..,..,87.42420847,87.42420847,82314.21853,6.2,2.47073E+11,2.41132E+11,0.768069897,0.7544957,106369.8214,107631,140131.7777,140981.3488,..,0.819808868,..,60696,0.823529412,57070.2,74036.76926,69299.52857,1,1,96.059247
0,2003M08 [2003M08],Brazil,71.34600822,..,72.07243825,15.1659403,71.28235701,71.93525469,..,..,20.42694968,12.1102936,47793,17.07269999,33430314481,38321518254,0.647959184,0.632414369,3409.022308,3726,5750.362205,5390.488378,..,0.527448071,..,5781.177798,0.536493604,6399,10960.65777,11927.44881,3.000666667,3.000666667,27.78351731
0,2003M08 [2003M08],Canada,91.93548387,..,88.77374784,2.085402185,91.43621766,89.40052129,..,..,63.31605799,47.35149805,35232.99092,7.8,19351641855,19437893814,0.756211435,0.756211435,32.64093636,26268,34736.31684,43.16376989,..,0.64328977,..,22456.1,0.644748444,23.2650655,34908.21871,36.08394208,1.395,1.395,58.14601093
0,2003M08 [2003M08],China,..,..,83.09807696,0.753944219,..,81.70475746,..,..,..,..,370483.3137,4.214743174,93965691347,87674525016,0.514600368,0.527368264,33525.02407,34597.88631,67232.53321,63570.83658,..,..,..,35861.53221,..,37395,..,..,8.277095238,8.277095238,..
0,2003M08 [2003M08],France,90.55674518,..,89.83627472,1.807228916,89.87234043,90.33016348,..,..,78.54972384,61.36367154,33912.28461,7.981481481,32458960602,23832208966,0.710409527,0.698257975,48.779,23392,32927.48635,69.85813512,..,0.751483352,..,32165.41505,0.756043715,24912.20869,42802.56504,32950.75164,5.882952381,0.896829353,72.91317003
0,2003M08 [2003M08],Germany,92.39494437,..,90.61488673,0.961538462,91.74637292,90.57421452,..,..,58.78661315,45.92431429,56305.8074,8.655252426,71494342860,70122312067,0.722738327,0.722985797,46893.10456,44272.63657,61256.79918,64860.33995,..,0.744557968,..,60309.36019,0.744438832,55634,81000.22135,74732.80227,1.754,0.896829353,84.38690787
0,2003M08 [2003M08],India,..,..,64.29921194,3.298638367,..,64.76306197,..,..,23.04615099,23.04625471,87306,..,23878489036,22493552257,0.579665645,0.579665645,5842.252039,5785,9979.891073,10078.69161,..,..,..,210.5459556,..,207.44,..,..,45.91809524,45.91809524,..
0,2003M08 [2003M08],Italy,89.03508772,..,88.18487055,2.728721292,88.02588997,88.39479393,..,..,108.8186389,84.97136943,37563.28576,8.388663345,44476715429,25950752102,0.607991483,0.603085511,51.13721362,40.0351526,65.84821288,84.7926416,..,0.623073987,..,23988,0.622511399,16450,38499.44069,26425.21892,1736.519524,0.896829353,91.68516766
0,2003M08 [2003M08],Japan,103.5246727,..,100.0801056,-0.329660581,103.3696729,100.7246377,..,..,92.71182791,71.20778564,547065.4261,5.094128524,1.34429E+11,1.36071E+11,0.621474026,0.60177887,29381.00267,29938.7179,48173.72355,48823.58645,..,0.862725236,..,38288,0.877519972,36490,44380.29445,41583.09916,118.622381,118.622381,71.23723612
0,2003M08 [2003M08],United Kingdom,90.11839709,..,85.64216945,1.367471205,89.53383118,86.10352052,..,..,74.61488571,73.60910849,48822.36644,5,41989285998,39282672655,0.834634898,0.829038739,74.63017687,41183,49342.53303,90.02013215,..,0.818187751,..,15519.32323,0.849360358,15093.06173,18967.92419,17769.91543,0.627266368,0.627266368,94.00017025
0,2003M08 [2003M08],United States,87.92017666,..,84.83226661,2.216066482,87.74752644,85.19200506,..,..,88.66937222,88.66937222,81987.03516,6.1,2.46721E+11,2.52854E+11,0.768069897,0.751368256,98710.86917,102307,133200.1169,131374.8196,..,0.821405729,..,59170,0.823529412,58611.1,72035.04666,71170.62143,1,1,97.16120861
0,2003M09 [2003M09],Brazil,71.8240252,..,72.82420016,15.16110396,71.85402233,72.49639829,..,..,23.46207033,14.28276111,52675,17.30643535,34451087442,40246986696,0.650510204,0.633249791,4439.458827,4616,7095.968627,7010.596592,..,0.529673591,..,6629.900501,0.539503386,7276,12516.95501,13486.47699,2.921681818,2.921681818,28.14789131
0,2003M09 [2003M09],Canada,92.20430108,..,88.94645941,2.182539683,91.70383586,89.57428323,..,..,64.95869132,49.68980074,36619.29787,7.9,19737020188,20500474248,0.761972224,0.761972224,32.7122563,26799,35170.57334,42.93103509,..,0.657042954,..,24442.2,0.657731678,23.63468128,37200.30763,35.93362168,1.364136364,1.364136364,57.79584101
0,2003M09 [2003M09],China,..,..,83.33713623,1.14567916,..,82.68423507,..,..,..,..,389837.0608,4.228383286,95117882723,89404393859,0.525939458,0.587304891,37805.72524,41624.52772,79143.19241,64371.8863,..,..,..,38538.43281,..,41921,..,..,8.277090909,8.277090909,..
0,2003M09 [2003M09],France,90.88865096,..,90.15522007,2.045728039,90.26595745,90.67208035,..,..,80.99524721,63.86299094,34529.14859,8.059259259,32344689664,34921531889,0.720001475,0.713605234,51.4504,32106,44591.57529,72.09924692,..,0.759987457,..,36450.52056,0.760707944,36269.10647,47962.0028,47678.09611,5.829363636,0.888607499,73.39286194
0,2003M09 [2003M09],Germany,92.2545101,..,90.61488673,0.961538462,91.87533584,90.57421452,..,..,59.81109732,47.14624594,57598.82117,9.033892285,71141719714,84205454239,0.728590891,0.728013103,50412.95269,49574.19337,68041.19292,69247.31505,..,0.751447001,..,66455.01747,0.752175719,65876,88436.06719,87580.59894,1.737636364,0.888607499,85.02003579
0,2003M09 [2003M09],India,..,..,64.57917747,3.264888797,..,64.88456865,..,..,24.99791028,25.04872405,92339,..,24156160575,22818540972,0.572425734,0.572425734,6113.816245,6305,11014.52927,10680.58679,..,..,..,243.3235737,..,251.29,..,..,45.82490909,45.82490909,..
0,2003M09 [2003M09],Italy,89.69298246,..,88.44212587,2.870021887,88.2416397,88.5032538,..,..,110.5599663,87.18290359,38957.49975,8.633554168,44623867506,54743729434,0.618082849,0.614903722,55.52518694,61.58602088,99.64039762,90.29899302,..,0.632667536,..,24250,0.63590975,24871,38329.76822,39110.89583,1720.734091,0.888607499,92.14283073
0,2003M09 [2003M09],Japan,103.5246727,..,100.1735743,-0.235175394,103.2705649,100.8281573,..,..,99.8901841,79.13432991,596545.4105,5.175187458,1.38723E+11,1.58108E+11,0.629544318,0.612172786,33195.70017,32712.88313,51962.79623,54226.03049,..,0.878198453,..,40894,0.88634865,42322,46565.78458,47748.70474,114.9636364,114.9636364,71.62147148
0,2003M09 [2003M09],United Kingdom,90.4143898,..,85.82511307,1.47966831,89.68092329,86.37108895,..,..,75.82455976,75.7059892,51020.1141,5,41909458458,43968883604,0.852917195,0.836730322,75.47469071,44056,51653.31436,90.20193092,..,0.82573162,..,15624.87353,0.865845035,15264.35802,18922.45996,17629.43415,0.619956168,0.619956168,94.59586208
0,2003M09 [2003M09],United States,87.96561344,..,85.1081439,2.378318584,87.79285057,85.46890215,..,..,90.65346069,90.65346069,86353.19428,6.1,2.48173E+11,2.53477E+11,0.764098491,0.746677091,107849.3487,108321.9,141764.3161,144439.0754,..,0.824034988,..,61041,0.826843413,60238.6,74075.73813,72853.6976,1,1,96.1606764
