,Time,Country,"Core CPI,not seas.adj,,,","CPI Price, % y-o-y, median weighted, seas. adj.,","CPI Price, seas. adj.,,,","CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","CPI Price,not seas.adj,,,","GDP,current LCU,millions,seas. adj.,","GDP,current US$,millions,seas. adj.,","Stock Markets, LCU,,,","Stock Markets, US$,,,","Total Reserves,,,,","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Imports Merchandise, Customs, Price, US$, not seas. adj.","Imports Merchandise, Customs, Price, US$, seas. adj.","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, seas. adj.","GDP,constant 2010 US$,millions,seas. adj.,","Exports Merchandise, Customs, Price, US$, seas. adj.","GDP,constant 2010 LCU,millions,seas. adj.,","Exports Merchandise, Customs, current US$, millions, seas. adj.","Exports Merchandise, Customs, Price, US$, not seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, constant US$, millions, seas. adj.","Exports Merchandise, Customs, constant US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,,","Retail Sales Volume,Index,,,"
0,2014Q4 [2014Q4],China,..,..,..,..,..,..,16539076.7,2690174.002,..,..,..,..,..,..,1.034502088,1.162012218,472301.0747,495357.263,480547.7407,406485.4345,2057119.547,1.265233352,16493481.53,600065.5745,1.22189475,645764,474253.2518,528398.9505,..,..,..
0,2014Q4 [2014Q4],France,..,..,..,..,..,..,541698,676366.329,..,..,..,..,..,..,0.91691353,0.900140003,142.074,156378,170431.2473,157.8611465,717476.3288,1.032144531,539801,171960.4947,1.029584647,178334.2741,166607.1829,173060.4805,..,..,..
0,2014Q4 [2014Q4],Germany,..,..,..,..,..,..,742370,926926.2055,..,..,..,..,..,..,0.937354368,0.940478307,285847.5009,286792.2846,305631.7848,304049.075,959604.8757,0.9334286,751450,358394.9185,0.93172733,358574,384010.0889,384553.0193,..,..,..
0,2014Q4 [2014Q4],India,..,..,..,..,..,..,31572040,509589.3971,..,..,..,..,..,..,1.023298205,1.023298205,116600.957,117524.52,114794.8707,115387.6815,506429.2891,..,26401200,4933.251455,..,4867.43,..,..,..,..,..
0,2014Q4 [2014Q4],Italy,..,..,..,..,..,..,408768,510389.3896,..,..,..,..,..,..,1.013057041,1.014718817,182.5741261,170.5560068,168.2798747,179.8997892,532234.7529,1.054729364,410487,126185,1.048631348,129879,119651.6427,123788.8227,..,..,..
0,2014Q4 [2014Q4],Japan,..,..,..,..,..,..,129323800,1128285.59,..,..,..,..,..,..,1.033156942,1.003407375,188891.2616,192928.2894,186742.3715,188492.9213,1441551.526,0.878564739,127566200,169130,0.890670705,172864,192476.1855,194019.4384,..,..,..
0,2014Q4 [2014Q4],United Kingdom,..,..,..,..,..,..,469966,743695.0848,..,..,..,..,..,..,0.772229269,1.048415342,222.1674564,143153,185308.4609,212.0741543,678134.3555,1.038722483,482379,73460.37279,0.797953267,75112,70750.36333,94151.70393,..,..,..
0,2014Q4 [2014Q4],United States,..,..,..,..,..,..,4462500,4462500,..,..,..,..,..,..,1.057982526,1.043523586,591321.3797,598329.3,565428.6168,566812.4576,4092962.354,1.070514002,4285800,404882,1.072908036,414058.7,378205.0515,385841.5352,..,..,..
0,2015 [2015],Brazil,140.9667968,..,141.7891396,9.027084429,140.7962854,141.7699761,5995585.047,1822047.255,72.58238016,39.60443985,356464,8.302700262,4.63771E+11,5.11846E+11,1.019770408,1.001879699,171879.5733,171459,167876.4174,171171.9163,2205148.697,0.910917409,1192854,191201.6544,0.923564083,190971,210546.9515,207688.0563,3.33169432,3.33169432,83.82477271
0,2015 [2015],Canada,108.6096177,..,109.2904433,1.118583128,108.162355,109.9623516,1990441,1558123.953,122.9988611,100.6204607,79698.10312,6.9,2.46176E+11,2.44412E+11,0.983893895,0.983865627,538.3343,437827,445340.9439,547.2124405,1774465.238,0.870931486,1936100.25,410194.5,0.871741707,418.3571489,471510.7258,480.6548841,1.278921113,1.278921113,91.61144376
0,2015 [2015],China,109.4091904,..,117.2592757,1.539685407,109.3760254,116.6035059,68811765.24,10947325.23,116.7517335,126.9712913,3347941.805,4.046961394,4.7084E+12,4.49786E+12,0.977143885,1.042102995,1657297.532,1659298.574,1714753.556,1592600.438,8580919.377,1.231379503,68799713.38,2284387.805,1.188685346,2273468,1856828.193,1914839.392,6.285358703,6.285358703,..
0,2015 [2015],France,107.0672734,..,106.3115742,0.062541173,106.3803191,106.8481319,2198294,2440709.063,133.2296139,103.5728238,58990.48541,10.025,3.60859E+11,3.68821E+11,0.791885746,0.778326581,558.2767,553120,699137.9262,718.0459704,2888924.118,0.909622226,2173513,561189.6883,0.911529896,561261.5726,616728.4133,615816.3109,5.908790793,0.900747622,94.61831106
0,2015 [2015],Germany,108.0272587,..,107.8838547,0.56984832,107.4529823,108.3243048,3026990,3360631.85,187.0884994,145.427668,63778.91734,4.628806578,1.05531E+12,1.1736E+12,0.821471509,0.820136875,1054112.592,1053956.504,1283668.894,1285941.984,3861609.901,0.835427,3023960,1323997.002,0.834775298,1324175,1585307.311,1587002.08,1.761834092,0.900747622,89.23936151
0,2015 [2015],India,..,..,149.2952615,4.911477204,..,149.5848522,133969800,2088482.384,158.4368799,113.5944551,350381,8.5,6.09037E+11,5.88316E+11,..,..,393264.6853,393831.44,..,..,2132985.514,..,111196920,17164.62126,..,17165.62,..,..,64.13791287,64.13791287,..
